fused.ts,fused.H,fused.q[0],fused.q[1],fused.q[2],fused.q[3]
79485,-27.258669,0.999972,0.006491,-0.003853,0.000086
79526,-27.259756,0.999971,0.006635,-0.003672,0.000058
79588,-27.260132,0.999972,0.00652,-0.003689,-0.000076
79650,-27.259445,0.999972,0.006524,-0.003718,0.00002
79690,-27.258728,0.999972,0.006471,-0.003743,0.000037
79752,-27.257322,0.999972,0.00645,-0.003752,0.000027
79813,-27.256908,0.999972,0.006446,-0.003745,0.000022
79854,-27.258553,0.999972,0.006448,-0.003745,0.000022
79916,-27.25938,0.999972,0.006423,-0.003743,0.000026
79978,-27.260082,0.999972,0.006423,-0.00375,0.000028
80019,-27.26239,0.999972,0.00642,-0.003741,0.000026
80080,-27.262329,0.999972,0.006427,-0.003755,0.000028
80142,-27.260988,0.999972,0.006439,-0.003754,0.000026
80183,-27.258673,0.999972,0.006459,-0.003752,0.000024
80245,-27.260141,0.999972,0.006473,-0.003756,0.000031
80306,-27.261999,0.999972,0.006479,-0.003768,0.000029
80347,-27.261688,0.999972,0.006486,-0.003781,0.000026
80409,-27.261795,0.999972,0.006475,-0.00379,0.000029
80470,-27.262411,0.999972,0.006481,-0.003795,0.000029
80512,-27.262608,0.999972,0.006481,-0.003796,0.000028
80574,-27.264151,0.999972,0.006478,-0.003803,0.000026
80635,-27.266222,0.999972,0.00648,-0.003777,0.000031
80676,-27.26602,0.999972,0.006486,-0.003793,0.000028
80737,-27.265226,0.999972,0.006505,-0.003801,0.000028
80799,-27.264397,0.999972,0.006504,-0.003799,0.000027
80840,-27.263794,0.999972,0.006482,-0.003796,0.000027
80902,-27.264643,0.999972,0.006472,-0.003822,0.000023
80963,-27.266167,0.999972,0.006482,-0.003821,0.000027
81025,-27.269732,0.999972,0.006494,-0.003807,0.000025
81086,-27.271749,0.999972,0.006512,-0.003801,0.000029
81128,-27.272238,0.999972,0.006499,-0.003818,0.000031
81190,-27.273771,0.999972,0.006486,-0.003804,0.000029
81251,-27.275909,0.999972,0.006493,-0.003806,0.000025
81292,-27.276712,0.999972,0.006497,-0.003805,0.000023
81353,-27.278154,0.999972,0.006483,-0.003813,0.000028
81415,-27.278111,0.999972,0.006478,-0.003799,0.000027
81456,-27.276966,0.999972,0.006483,-0.0038,0.000027
81518,-27.277426,0.999972,0.006489,-0.003804,0.000031
81579,-27.27928,0.999972,0.006488,-0.003792,0.00003
81641,-27.280806,0.999972,0.006502,-0.003791,0.000027
81682,-27.281403,0.999972,0.006522,-0.003799,0.000029
81743,-27.281172,0.999972,0.006528,-0.0038,0.000029
81805,-27.281437,0.999972,0.006523,-0.003796,0.00003
81846,-27.281584,0.999971,0.006545,-0.003798,0.000028
81908,-27.28121,0.999972,0.006539,-0.003796,0.000025
81969,-27.28054,0.999972,0.006519,-0.003793,0.000025
82010,-27.279873,0.999972,0.006517,-0.003798,0.000025
82072,-27.28101,0.999972,0.006517,-0.003793,0.000025
82134,-27.281757,0.999972,0.00652,-0.003805,0.000027
82175,-27.283062,0.999972,0.006531,-0.003797,0.000027
82236,-27.282696,0.999972,0.006538,-0.003793,0.000021
82298,-27.28484,0.999972,0.006529,-0.003801,0.000029
82360,-27.286272,0.999972,0.006524,-0.003807,0.000023
82422,-27.286718,0.999972,0.006509,-0.003807,0.000027
82462,-27.286865,0.999972,0.006505,-0.003798,0.000031
82524,-27.286785,0.999972,0.006491,-0.003814,0.000026
82585,-27.28739,0.999972,0.006489,-0.0038,0.00003
82626,-27.287643,0.999972,0.006489,-0.003791,0.000091
82688,-27.287632,0.999973,0.006333,-0.003845,0.000306
82750,-27.287621,0.999972,0.006379,-0.003801,0.000014
82811,-27.287807,0.999972,0.006352,-0.003844,0.000092
82852,-27.288225,0.999973,0.006059,-0.004103,0.000034
82914,-27.287764,0.999972,0.006347,-0.003863,-0.000089
82975,-27.286743,0.999972,0.006385,-0.00383,0.000004
83017,-27.285431,0.999972,0.006425,-0.003845,0.000029
83078,-27.284348,0.999972,0.006418,-0.003861,0.000025
83140,-27.284349,0.999972,0.006386,-0.003806,0.000029
83181,-27.283995,0.999973,0.006336,-0.003833,0.000023
83242,-27.284721,0.999973,0.006327,-0.003813,0.000012
83304,-27.285086,0.999973,0.006363,-0.003772,0.000043
83346,-27.286163,0.999973,0.00632,-0.003786,0.000031
83407,-27.285816,0.999973,0.006338,-0.00375,0.000015
83468,-27.285101,0.999973,0.006389,-0.003741,0.00004
83510,-27.28615,0.999973,0.00637,-0.003783,0.000054
83571,-27.286526,0.999973,0.006381,-0.003781,0.000012
83612,-27.285828,0.999972,0.006409,-0.003768,0.000035
83674,-27.286861,0.999973,0.006364,-0.003819,0.000061
83735,-27.286537,0.999972,0.006459,-0.003732,-0.000097
83797,-27.286528,0.999973,0.006354,-0.003818,0.000113
83838,-27.286877,0.999972,0.006369,-0.003959,0.000042
83900,-27.281973,0.999973,0.006224,-0.004041,-0.000072
83962,-27.27005,0.999975,0.004911,-0.005105,0.000131
84003,-27.248802,0.999977,0.004544,-0.00507,-0.000069
84064,-27.233679,0.999977,0.003934,-0.005541,-0.000015
84126,-27.222002,0.999977,0.003624,-0.005738,-0.000263
84167,-27.210594,0.999979,0.002846,-0.005908,-0.000181
84228,-27.196232,0.999981,0.000503,-0.006115,-0.000374
84290,-27.178648,0.99998,-0.00072,-0.006295,0.000109
84331,-27.153847,0.999978,-0.002291,-0.006186,0.00026
84392,-27.115837,0.999971,-0.00411,-0.006374,-0.000155
84454,-27.076374,0.999962,-0.005628,-0.006659,0.000116
84495,-27.044369,0.999954,-0.00691,-0.006697,-0.00007
84557,-27.014505,0.999985,0.000403,-0.005548,-0.000084
84618,-26.982237,0.999975,0.005778,-0.004083,0.000097
84659,-26.973368,0.999974,0.006084,-0.003904,0.000021
84721,-26.978056,0.999974,0.005867,-0.004212,0.00011
84782,-26.987301,0.999973,0.006298,-0.003901,0.0001
84824,-27.002071,0.999974,0.005873,-0.004114,-0.000293
84886,-27.015293,0.999976,0.005875,-0.003764,-0.000004
84947,-27.015438,0.999976,0.005366,-0.004433,0.000097
85008,-26.996244,0.999979,0.003621,-0.005292,-0.000119
85049,-26.965574,0.999978,0.003869,-0.005372,0.000336
85111,-26.93487,0.999983,0.001453,-0.005565,-0.000298
85152,-26.91354,0.999981,0.002971,-0.005344,0.00011
85214,-26.903601,0.999983,0.002136,-0.005399,-0.000033
85276,-26.90316,0.999982,0.002658,-0.005417,-0.00014
85317,-26.902393,0.999979,0.003265,-0.005566,0.000317
85379,-26.897285,0.999983,0.001436,-0.005583,0.000037
85440,-26.892939,0.999983,0.000457,-0.005862,0.000131
85502,-26.880871,0.999981,-0.001312,-0.005957,-0.000321
85542,-26.860292,0.999979,-0.00234,-0.006102,-0.000078
85604,-26.831293,0.999973,-0.003989,-0.006208,-0.000328
85666,-26.801977,0.99996,-0.006267,-0.006363,-0.000099
85706,-26.782116,0.999942,-0.008622,-0.006532,-0.000307
85768,-26.756201,0.999934,-0.009481,-0.006445,0.000649
85830,-26.742174,0.99993,-0.00997,-0.006443,0.000256
85870,-26.744328,0.999925,-0.010551,-0.006188,-0.000324
85932,-26.757032,0.999982,0.004222,-0.004205,-0.000135
85994,-26.784224,0.999979,0.005343,-0.003791,0.000082
86035,-26.821352,0.999975,0.006111,-0.003441,-0.000072
86097,-26.854259,0.999975,0.006016,-0.003692,-0.000102
86158,-26.888777,0.999976,0.00588,-0.003707,-0.000046
86199,-26.918907,0.999976,0.005826,-0.003781,0.000152
86261,-26.948088,0.999977,0.005834,-0.003417,-0.000137
86322,-26.966278,0.999978,0.005385,-0.003882,-0.000213
86364,-26.959728,0.999985,0.003048,-0.004584,-0.000079
86426,-26.951498,0.999984,0.000806,-0.005541,0.000391
86487,-26.94718,0.999987,-0.000136,-0.005131,-0.000389
86528,-26.934521,0.999987,0.001726,-0.004802,0.000232
86589,-26.936573,0.999986,0.001992,-0.004874,-0.000263
86651,-26.937239,0.999986,0.001965,-0.004875,-0.000068
86692,-26.946625,0.999985,0.001232,-0.005308,0.000096
86754,-26.958727,0.999986,-0.000012,-0.005311,0.000178
86815,-26.953348,0.999984,-0.001945,-0.005304,-0.000164
86877,-26.941685,0.999982,0.003744,-0.004795,0.000044
86918,-26.93107,0.999976,0.005973,-0.003446,0.000202
86980,-26.930967,0.999975,0.006264,-0.003428,-0.000098
87042,-26.929285,0.999975,0.006159,-0.003609,-0.000024
87082,-26.928852,0.999975,0.006027,-0.003694,0.000061
87144,-26.940779,0.999975,0.006095,-0.003712,-0.000013
87205,-26.971474,0.999974,0.006207,-0.003704,-0.000009
87246,-27.003504,0.999975,0.005955,-0.003763,-0.000103
87308,-27.035429,0.999975,0.006131,-0.003518,0.000019
87370,-27.066675,0.999975,0.005738,-0.004073,0.0001
87410,-27.06748,0.999977,0.005684,-0.003792,0.000059
87472,-27.065662,0.999978,0.005421,-0.003907,-0.000154
87534,-27.061811,0.999983,0.003117,-0.004869,-0.000069
87575,-27.056009,0.999986,-0.000278,-0.005228,0.000024
87637,-27.046555,0.999977,-0.004092,-0.00533,-0.000334
87698,-27.021114,0.999963,-0.006407,-0.005674,-0.000297
87739,-26.987907,0.999945,-0.008862,-0.005601,0.001046
87801,-26.932146,0.999907,-0.013554,-0.001576,-0.000537
87862,-26.90024,0.99985,-0.017222,0.002009,0.00007
87904,-26.871035,0.99972,-0.022935,0.005733,-0.000511
87965,-26.823109,0.99963,-0.025792,0.008594,0.000618
88027,-26.783264,0.999664,-0.023325,0.011295,0.000987
88068,-26.743656,0.999724,-0.02127,0.01,0.000675
88129,-26.707016,0.999805,-0.018574,0.00662,0.000583
88191,-26.656235,0.999888,-0.014329,0.004383,-0.00059
88253,-26.597185,0.99986,-0.014598,0.008201,0.000249
88314,-26.536922,0.999788,-0.017137,0.011448,-0.00024
88355,-26.493929,0.99972,-0.019828,0.0129,0.000066
88417,-26.467218,0.999763,-0.016055,0.014701,0.0002
88458,-26.462566,0.999816,-0.015761,0.010954,0.000143
88520,-26.461437,0.999847,-0.016451,0.005981,-0.000281
88582,-26.450268,0.99985,-0.016214,0.006041,0.00041
88622,-26.441132,0.999841,-0.016808,0.005985,-0.000067
88684,-26.428856,0.999861,-0.016264,0.003675,0.000355
88745,-26.414984,0.999893,-0.014632,0.000782,0.000042
88786,-26.423084,0.999916,-0.012929,0.000409,0.000162
88848,-26.441105,0.99992,-0.011785,0.004514,-0.000335
88910,-26.432949,0.999852,-0.016105,0.006096,0.000191
88971,-26.419531,0.999837,-0.018007,0.001541,0.000012
89012,-26.416975,0.999905,-0.013008,-0.004481,-0.000168
89074,-26.429115,0.999895,-0.014135,-0.00304,0.000421
89136,-26.452244,0.9998,-0.019857,0.002544,0.000113
89177,-26.410446,0.999858,-0.015059,0.007614,0.000537
89238,-26.353743,0.999899,-0.010929,0.009067,0.000381
89300,-26.32781,0.999831,-0.01741,0.005798,0.000671
89341,-26.284012,0.999465,-0.032478,0.003828,-0.000035
89402,-26.236233,0.998479,-0.054914,0.004966,0.00063
89464,-26.20401,0.997417,-0.071046,0.010529,0.001299
89506,-26.169777,0.996446,-0.083719,0.009281,0.001105
89567,-26.142706,0.995894,-0.090522,0.001128,0.000065
89628,-26.101545,0.995676,-0.092875,-0.001643,-0.000216
89669,-26.066866,0.996589,-0.081887,0.010175,0.000971
89731,-26.050526,0.998065,-0.056404,0.026157,0.001157
89793,-26.063744,0.998687,-0.038493,0.033778,0.000846
89854,-26.065096,0.998336,-0.036529,0.044594,0.001416
89896,-26.063496,0.996783,-0.03555,0.071804,0.00211
89958,-26.070036,0.994024,-0.030738,0.10469,0.003279
90019,-26.148289,0.99194,-0.027232,0.123698,0.003345
90060,-26.218288,0.989983,-0.027327,0.138489,0.002798
90122,-26.238457,0.988789,-0.027372,0.146712,0.004805
90162,-26.247696,0.989168,-0.024471,0.144706,0.002818
90224,-26.287872,0.99229,-0.020988,0.122113,0.002998
90285,-26.322714,0.99633,-0.018024,0.083666,0.001233
90326,-26.347067,0.998335,-0.014544,0.055815,0.001043
90388,-26.356686,0.998881,-0.011934,0.045751,0.001105
90450,-26.347321,0.999022,-0.015154,0.04153,0.000589
90511,-26.332737,0.999371,-0.014867,0.032199,-0.000359
90552,-26.307478,0.999719,-0.008305,0.022176,0.000782
90614,-26.269617,0.999817,-0.007993,0.017337,0.001515
90655,-26.224485,0.999734,-0.013452,0.018626,0.002104
90717,-26.179575,0.999762,-0.012787,0.017682,-0.000901
90778,-26.132755,0.99988,-0.010822,0.011034,-0.000904
90819,-26.084677,0.999914,-0.009927,0.008557,-0.000014
90881,-26.031643,0.999917,-0.010137,0.007855,-0.001137
90942,-25.987425,0.999909,-0.010684,0.00819,-0.00014
90984,-25.938581,0.999933,-0.00954,0.006575,0.000941
91046,-25.89053,0.999962,-0.007442,0.004566,-0.000595
91107,-25.852179,0.999948,-0.009201,0.004441,0.000045
91148,-25.814053,0.999899,-0.012406,0.006949,0.000258
91209,-25.781727,0.999888,-0.012342,0.00849,0.000122
91271,-25.757919,0.999915,-0.010299,0.008018,0.000286
91312,-25.732353,0.999927,-0.010098,0.006641,-0.000148
91374,-25.705997,0.999909,-0.011264,0.007378,-0.000087
91435,-25.672771,0.999882,-0.01224,0.009316,0.000426
91497,-25.644049,0.999868,-0.01247,0.010381,0.000088
91558,-25.624174,0.999888,-0.012221,0.008668,0.000264
91600,-25.605169,0.999881,-0.012443,0.009123,-0.000415
91662,-25.591696,0.999847,-0.012799,0.011923,-0.000411
91723,-25.582212,0.999849,-0.012944,0.011593,0.000301
91764,-25.574451,0.999884,-0.011631,0.009864,0.00057
91825,-25.567835,0.999893,-0.009093,0.011422,-0.000508
91887,-25.56452,0.999896,0.003479,0.013981,0.00039
91928,-25.561922,0.99974,0.017283,0.014863,-0.000912
91990,-25.558357,0.999652,0.023146,0.01264,0.000183
92051,-25.553846,0.99954,0.026963,0.013865,0.000247
92113,-25.551451,0.999285,0.034365,0.01578,-0.000439
92154,-25.552662,0.998653,0.049271,0.01623,-0.000537
92216,-25.558964,0.998088,0.059286,0.017464,0.000201
92278,-25.575254,0.998936,0.042728,0.01736,-0.000584
92318,-25.59441,0.999636,0.019495,0.018641,-0.000636
92380,-25.61936,0.999684,0.013276,0.021301,-0.001318
92441,-25.651821,0.999802,0.010597,0.016778,-0.001268
92482,-25.683222,0.999879,0.003283,0.015213,0.000927
92544,-25.715288,0.999799,-0.006444,0.018982,0.000787
92606,-25.755922,0.999764,-0.008261,0.020079,0.000068
92667,-25.784748,0.999858,-0.004948,0.016009,0.001806
92709,-25.822033,0.999868,-0.009167,0.013436,0.000627
92770,-25.853748,0.999831,-0.012245,0.013698,0.00054
92832,-25.886747,0.999825,-0.011385,0.014856,0.000662
92873,-25.921381,0.999818,-0.009572,0.016513,-0.000772
92935,-25.945435,0.999834,-0.011038,0.014499,0.000455
92996,-25.98086,0.999792,-0.01486,0.013941,-0.000017
93058,-25.997591,0.999831,-0.01232,0.013626,0.00001
93100,-26.007647,0.999832,-0.010314,0.015113,0.00074
93161,-26.005573,0.999829,-0.010385,0.015271,0.001368
93223,-25.999886,0.999892,-0.007854,0.012358,0.000853
93284,-25.982758,0.999845,-0.010002,0.014422,-0.001614
93325,-25.961281,0.999714,-0.014526,0.018968,-0.001148
93387,-25.934502,0.999796,-0.012977,0.015436,0.000891
93448,-25.902285,0.999891,-0.009322,0.011461,0.000892
93490,-25.861376,0.999876,-0.010782,0.011479,0.000694
93552,-25.813162,0.999845,-0.012294,0.012584,0.000302
93613,-25.779617,0.999856,-0.009651,0.013873,0.001211
93654,-25.726345,0.999845,-0.010139,0.014332,0.001369
93715,-25.666351,0.999875,-0.009093,0.012925,0.000573
93777,-25.601141,0.999869,-0.008866,0.013562,-0.000706
93818,-25.534851,0.999858,-0.009735,0.013723,0.000709
93880,-25.473452,0.999831,-0.00974,0.015594,0.000109
93941,-25.407633,0.999851,-0.010025,0.014056,-0.000073
94003,-25.347286,0.999866,-0.010526,0.012535,0.000407
94044,-25.280312,0.999852,-0.010537,0.013607,0.000529
94106,-25.212156,0.999833,-0.011034,0.014562,-0.000079
94168,-25.142603,0.999843,-0.010341,0.014367,0.00027
94208,-25.072878,0.999858,-0.010027,0.013569,0.000478
94270,-24.99835,0.999852,-0.010151,0.013912,0.000021
94331,-24.931519,0.999841,-0.01033,0.01455,-0.000492
94372,-24.866283,0.99983,-0.011475,0.01445,0.000485
94434,-24.796112,0.999841,-0.010929,0.014086,0.000362
94496,-24.72909,0.999845,-0.010325,0.014246,0.000439
94536,-24.666838,0.999844,-0.010143,0.014454,0.000422
94598,-24.608053,0.999845,-0.010768,0.013902,0.000004
94639,-24.54986,0.999832,-0.011532,0.014221,0.000114
94701,-24.492382,0.999846,-0.009896,0.014521,0.000377
94763,-24.440407,0.999855,-0.00947,0.014131,0.000307
94804,-24.386232,0.999852,-0.010223,0.013846,0.000187
94865,-24.335403,0.999851,-0.010131,0.013993,0.000397
94927,-24.290606,0.999838,-0.01057,0.014588,0.000086
95029,-24.224483,0.999842,-0.010695,0.014221,-0.000109
95091,-24.199036,0.99984,-0.010827,0.014233,0.000348
95132,-24.174177,0.999846,-0.010496,0.0141,-0.000011
95194,-24.153013,0.999855,-0.009948,0.013825,0.000321
95255,-24.138521,0.999851,-0.009802,0.01424,0.00033
95296,-24.128668,0.999846,-0.009162,0.014984,0.000389
95358,-24.119848,0.999853,-0.009573,0.014218,0.000478
95420,-24.115854,0.99985,-0.009916,0.014187,-0.000161
95481,-24.11673,0.999848,-0.010271,0.014119,0.000237
95523,-24.118792,0.999845,-0.009852,0.014609,0.000566
95584,-24.124849,0.999841,-0.010119,0.014691,0.000506
95625,-24.135313,0.999823,-0.011626,0.014799,-0.000084
95687,-24.151674,0.999827,-0.010826,0.015141,0.000082
95749,-24.169392,0.999819,-0.010709,0.015705,0.000997
95790,-24.190134,0.999811,-0.011619,0.015566,-0.000563
95852,-24.21269,0.999833,-0.010957,0.01462,0.000068
95913,-24.23488,0.999834,-0.010806,0.014647,0.000768
95974,-24.275064,0.999836,-0.01013,0.01503,-0.000198
96016,-24.305082,0.999844,-0.009964,0.014592,0.00035
96077,-24.344885,0.99985,-0.010112,0.01404,0.000296
96138,-24.388525,0.999864,-0.008845,0.013947,0.000097
96179,-24.43399,0.99986,-0.009005,0.014104,0.000401
96241,-24.480318,0.999851,-0.010864,0.013435,0.000314
96303,-24.516649,0.999852,-0.010463,0.013624,0.000582
96344,-24.571442,0.999864,-0.008179,0.014312,-0.000189
96405,-24.630037,0.999866,-0.00918,0.013519,-0.00048
96467,-24.688148,0.999849,-0.01162,0.012914,-0.000367
96570,-24.78735,0.999878,-0.002991,0.015349,0.000347
96611,-24.830454,0.999909,-0.00593,0.012039,0.00142
96672,-24.876436,0.999879,-0.006757,0.013808,-0.002455
96734,-24.919693,0.999869,-0.005248,0.015232,0.001552
96775,-24.961288,0.999883,-0.00601,0.014022,0.000926
96836,-24.999296,0.999917,-0.005713,0.011472,-0.001183
96898,-25.035877,0.999934,-0.003854,0.010772,-0.000533
96939,-25.067993,0.999947,-0.00164,0.010128,0.001001
97000,-25.098946,0.999951,-0.004146,0.008953,0.00026
97062,-25.129862,0.999927,-0.005387,0.010758,0.000666
97123,-25.15653,0.999925,-0.004129,0.011502,0.000252
97165,-25.174459,0.999932,-0.005778,0.010082,0.000257
97226,-25.185884,0.999944,-0.006884,0.007944,0.000957
97267,-25.192192,0.999958,-0.005585,0.007282,0.000773
97329,-25.2015,0.999957,-0.006368,0.0068,0.000495
97391,-25.209196,0.99995,-0.007786,0.00593,-0.001917
97432,-25.216131,0.99998,-0.004835,0.00367,-0.001729
97494,-25.214779,0.999985,-0.003677,0.004111,0.000834
97556,-25.204962,0.999974,-0.005532,0.004529,0.000996
97597,-25.189842,0.999992,-0.00116,0.003736,-0.000185
97658,-25.172018,0.999562,0.029169,0.004905,-0.00086
97720,-25.154716,0.998199,0.059573,0.006983,-0.000828
97761,-25.139059,0.997647,0.068277,0.006278,-0.000239
97823,-25.119047,0.998471,0.054895,0.006502,-0.000532
97864,-25.096304,0.999059,0.042086,0.010473,-0.000576
97926,-25.067451,0.998734,0.048777,0.012297,-0.000432
97987,-25.036995,0.997958,0.063091,0.009972,-0.000518
98049,-25.011869,0.997749,0.066696,0.006992,-0.000613
98090,-24.983641,0.998378,0.056407,0.00768,-0.000276
98152,-24.954773,0.999057,0.042242,0.010056,-0.000411
98214,-24.9265,0.999152,0.040126,0.009268,-0.000405
98254,-24.906744,0.998882,0.046962,0.005328,-0.000236
98316,-24.88656,0.998847,0.047817,0.004337,-0.000368
98377,-24.871744,0.999401,0.033733,0.007681,-0.000368
98418,-24.861834,0.999852,0.014069,0.009886,-0.000051
98480,-24.853497,0.999947,0.008328,0.005976,-0.000149
98542,-24.846212,0.99993,0.011759,0.001137,0.000171
98603,-24.834398,0.999994,0.002605,0.002086,0.001004
98644,-24.827587,0.999958,-0.007483,0.005113,-0.001449
98706,-24.823576,0.999983,-0.004648,0.003627,-0.000208
98768,-24.82979,0.999996,-0.002451,0.001129,0.001144
98830,-24.841742,0.999946,-0.009863,0.003065,-0.000846
98891,-24.853153,0.999946,-0.009376,0.004335,0.000818
98932,-24.866205,0.999966,-0.007323,0.003721,0.000181
98993,-24.881166,0.999966,-0.007952,0.00202,0.000064
99055,-24.896269,0.99995,-0.009871,0.001415,-0.000849
99096,-24.909698,0.999938,-0.010274,0.004276,-0.000113
99158,-24.924706,0.999918,-0.012066,0.004202,-0.000105
99219,-24.934435,0.999767,-0.021343,0.002796,-0.001608
99260,-24.947086,0.999443,-0.033115,0.003858,0.00152
99322,-24.958042,0.999253,-0.037116,0.010758,0.000015
99384,-24.965454,0.998984,-0.036803,0.025983,0.001337
99425,-24.968374,0.998434,-0.039633,0.039327,0.003578
99486,-24.967649,0.998438,-0.037426,0.041326,0.003665
99548,-24.958971,0.998639,-0.033759,0.039761,-0.000433
99589,-24.950668,0.998772,-0.028245,0.040515,0.003945
99650,-24.928009,0.998894,-0.020336,0.042284,0.003001
99712,-24.890924,0.998852,-0.017168,0.044422,0.005164
99754,-24.84,0.998914,-0.015804,0.043834,0.000576
99815,-24.772778,0.999063,-0.019163,0.03879,0.001173
99856,-24.684849,0.999366,-0.022808,0.027348,-0.000292
99917,-24.575016,0.999713,-0.014096,0.019336,-0.001241
99979,-24.466175,0.999785,-0.00816,0.019038,0.000162
100020,-24.339874,0.999849,-0.007346,0.015706,0.001312
100082,-24.195101,0.999542,-0.005882,0.029641,-0.001584
100143,-24.030254,0.997979,-0.005691,0.06327,0.001572
100184,-23.86171,0.99591,-0.007914,0.089929,0.003572
100246,-23.687895,0.993172,-0.010031,0.116216,0.001653
100308,-23.501938,0.991152,-0.007708,0.132472,0.003073
